ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,CellName,plmn,plmnIdList,frequency,freqBandInd,bandWidth,pci,tac,radioMode,isMultiCP,connectionState,maintainState,administrativeState,ranShareSwitch,ipAddress,mimVersion_full,mimVersion,mimVersion_8,sceneCfg,cellCapaLeveInd,cellSize,rootSequenceIndex,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,paForDTCH,pb,networkingMode,antMapDlSeq,antMapUlSeq,retTiltValue,vid,ipAddress_1,vid_1,operState,availStatus,enDcSwch,aauName,aauName_5,vbpName,vswName,aauType,vbpType,vswType,mmModeSwch,sharedId,sharedUniqueId,mcc,mnc,refENBCUCPFunction,refENBDUFunction,refCUEUtranCell,refDUEUtranCell,refECellEquipFunc,refSectorFunction,refAauTxRxGroup,refIrRruTxRxGroup,refPrruTxRxGroup,refTxRfLink,refReplaceableUnit_Aau,refReplaceableUnit_IrRru,refReplaceableUnit_Prru,refReplaceableUnit_rru,name_Aau,name_IrRru,name_Prru,name_rru,aauNames,sharedId_Aau,sharedId_IrRru,sharedId_Prru,sharedId_rru,refBpPoolFunction,refReplaceableUnit_bbu,vbpNames,refReplaceableUnit_vsw,functionMode_bbu,isMultiAauType,isMultiVbpType,rfAppMode,refSubRack,subRackType,sharedMeUniqueId,hasSharedMe,coModePSwch,coModeBSwch,coModeISwch,cellRSPortNum,refPlmn,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,aauUnitNum,vbpUnitNum
ITBBU,441601,7906350,936302,17,龙川谷前支局5GBBU_1,龙川谷前支局5GBBU_1,GO_N5_4G河源龙川_铁场罗坳RRU2,460-11,460-11;460-01,874.2,5,10M,109,33796,FDD,0,1,0,5,1,8.150.24.194,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,258,50.0,49.9,22.2,2,1,1,1;1;1;1,1;1;1;1,,200,8.150.24.194,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936302,ENBDUFunction=460-11_936302,"ENBCUCPFunction=460-11_936302,CULTE=1,CUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936302,DULTE=1,DUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936302,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=17-0","SupportFunction=1,SectorFunction=SF_2",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6;Equipment=1,RfLink=8;Equipment=1,RfLink=7",,,,"Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936302,Plmn=1;ENBCUCPFunction=460-11_936302,Plmn=2",,,,,,1,1
ITBBU,441601,7906356,936308,20,市区埔前支局5GBBU_30,市区埔前支局5GBBU_30,GO_N5_4G河源市区_龙岭市场RRU2,460-11,460-11,874.2,5,10M,335,10158,FDD,0,1,0,5,1,42.50.51.22,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,144,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,7.0;7.0;0.0;0.0,200,42.50.51.22,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936308,ENBDUFunction=460-11_936308,"ENBCUCPFunction=460-11_936308,CULTE=1,CUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936308,DULTE=1,DUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936308,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=20-0","SupportFunction=1,SectorFunction=SF_5",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17;Equipment=1,RfLink=20;Equipment=1,RfLink=19",,,,"Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936308,Plmn=1",,,,,,1,1
ITBBU,441601,7906356,936308,21,市区埔前支局5GBBU_30,市区埔前支局5GBBU_30,GO_N5_4G河源市区_龙岭市场RRU3,460-11,460-11,874.2,5,10M,336,10158,FDD,0,1,0,5,1,42.50.51.22,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,576,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0;0.0;0.0,200,42.50.51.22,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936308,ENBDUFunction=460-11_936308,"ENBCUCPFunction=460-11_936308,CULTE=1,CUEUtranCellFDDLTE=21","ENBDUFunction=460-11_936308,DULTE=1,DUEUtranCellFDDLTE=21","ENBDUFunction=460-11_936308,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=21-0","SupportFunction=1,SectorFunction=SF_6",,,,"Equipment=1,RfLink=22;Equipment=1,RfLink=24;Equipment=1,RfLink=21;Equipment=1,RfLink=23",,,,"Equipment=1,ReplaceableUnit=56",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936308,Plmn=1",,,,,,1,1
ITBBU,441601,7906356,936308,19,市区埔前支局5GBBU_30,市区埔前支局5GBBU_30,GO_N5_4G河源市区_龙岭市场RRU1,460-11,460-11,874.2,5,10M,334,10158,FDD,0,1,0,5,1,42.50.51.22,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,606,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,7.0;7.0;0.0;0.0,200,42.50.51.22,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936308,ENBDUFunction=460-11_936308,"ENBCUCPFunction=460-11_936308,CULTE=1,CUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936308,DULTE=1,DUEUtranCellFDDLTE=19","ENBDUFunction=460-11_936308,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=19-0","SupportFunction=1,SectorFunction=SF_4",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14;Equipment=1,RfLink=16;Equipment=1,RfLink=15",,,,"Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936308,Plmn=1",,,,,,1,1
ITBBU,441601,7906350,936302,16,龙川谷前支局5GBBU_1,龙川谷前支局5GBBU_1,GO_N5_4G河源龙川_铁场罗坳RRU1,460-11,460-11;460-01,874.2,5,10M,108,33796,FDD,0,1,0,5,1,8.150.24.194,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,366,50.0,49.9,22.2,2,1,1,1;1;1;1,1;1;1;1,,200,8.150.24.194,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936302,ENBDUFunction=460-11_936302,"ENBCUCPFunction=460-11_936302,CULTE=1,CUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936302,DULTE=1,DUEUtranCellFDDLTE=16","ENBDUFunction=460-11_936302,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=16-0","SupportFunction=1,SectorFunction=SF_1",,,,"Equipment=1,RfLink=3;Equipment=1,RfLink=4;Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936302,Plmn=1;ENBCUCPFunction=460-11_936302,Plmn=2",,,,,,1,1
ITBBU,441601,7906350,936302,24,龙川谷前支局5GBBU_1,龙川谷前支局5GBBU_1,GO_N5_4G河源龙川_谷前秀中RRU3,460-11,460-11;460-01,874.2,5,10M,297,33796,FDD,0,1,0,5,1,8.150.24.194,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,480,50.0,49.9,22.2,2,1,1,1;1;1;1,1;1;1;1,,200,8.150.24.194,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936302,ENBDUFunction=460-11_936302,"ENBCUCPFunction=460-11_936302,CULTE=1,CUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936302,DULTE=1,DUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936302,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=24-0","SupportFunction=1,SectorFunction=SF_9",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=35;Equipment=1,RfLink=36;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936302,Plmn=1;ENBCUCPFunction=460-11_936302,Plmn=2",,,,,,1,1
ITBBU,441601,7906350,936302,23,龙川谷前支局5GBBU_1,龙川谷前支局5GBBU_1,GO_N5_4G河源龙川_谷前秀中RRU2,460-11,460-11;460-01,874.2,5,10M,296,33796,FDD,0,1,0,5,1,8.150.24.194,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,492,50.0,49.9,22.2,2,1,1,1;1;1;1,1;1;1;1,0.0;0.0,200,8.150.24.194,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936302,ENBDUFunction=460-11_936302,"ENBCUCPFunction=460-11_936302,CULTE=1,CUEUtranCellFDDLTE=23","ENBDUFunction=460-11_936302,DULTE=1,DUEUtranCellFDDLTE=23","ENBDUFunction=460-11_936302,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=23-0","SupportFunction=1,SectorFunction=SF_8",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=31;Equipment=1,RfLink=32;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936302,Plmn=1;ENBCUCPFunction=460-11_936302,Plmn=2",,,,,,1,1
ITBBU,441601,7906350,936302,22,龙川谷前支局5GBBU_1,龙川谷前支局5GBBU_1,GO_N5_4G河源龙川_谷前秀中RRU1,460-11,460-11;460-01,874.2,5,10M,295,33796,FDD,0,1,0,5,1,8.150.24.194,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,816,50.0,49.9,22.2,2,1,1,1;1;1;1,1;1;1;1,0.0;0.0,200,8.150.24.194,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936302,ENBDUFunction=460-11_936302,"ENBCUCPFunction=460-11_936302,CULTE=1,CUEUtranCellFDDLTE=22","ENBDUFunction=460-11_936302,DULTE=1,DUEUtranCellFDDLTE=22","ENBDUFunction=460-11_936302,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=22-0","SupportFunction=1,SectorFunction=SF_7",,,,"Equipment=1,RfLink=25;Equipment=1,RfLink=28;Equipment=1,RfLink=27;Equipment=1,RfLink=26",,,,"Equipment=1,ReplaceableUnit=57",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936302,Plmn=1;ENBCUCPFunction=460-11_936302,Plmn=2",,,,,,1,1
ITBBU,441601,7906299,936248,24,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_4G河源龙川_赤光瑶坑基站01RRU3,460-11,460-11;460-01,874.2,5,10M,86,9992,FDD,0,1,0,5,1,8.150.24.188,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,42,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,8.150.24.188,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CULTE=1,CUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936248,DULTE=1,DUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936248,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=24-0","SupportFunction=1,SectorFunction=SF_9",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=35;Equipment=1,RfLink=36;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936248,Plmn=1;ENBCUCPFunction=460-11_936248,Plmn=2",,,,,,1,1
ITBBU,441601,7906299,936248,23,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_4G河源龙川_赤光瑶坑基站01RRU2,460-11,460-11;460-01,874.2,5,10M,85,9992,FDD,0,1,0,5,1,8.150.24.188,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,54,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.24.188,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CULTE=1,CUEUtranCellFDDLTE=23","ENBDUFunction=460-11_936248,DULTE=1,DUEUtranCellFDDLTE=23","ENBDUFunction=460-11_936248,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=23-0","SupportFunction=1,SectorFunction=SF_8",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=31;Equipment=1,RfLink=32;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936248,Plmn=1;ENBCUCPFunction=460-11_936248,Plmn=2",,,,,,1,1
ITBBU,441601,7906299,936248,20,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_4G河源龙川_赤光新淳基站01RRU2,460-11,460-11;460-01,874.2,5,10M,425,9992,FDD,0,1,0,5,1,8.150.24.188,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,1,1,120,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.24.188,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CULTE=1,CUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936248,DULTE=1,DUEUtranCellFDDLTE=20","ENBDUFunction=460-11_936248,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=20-0","SupportFunction=1,SectorFunction=SF_5",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17;Equipment=1,RfLink=20;Equipment=1,RfLink=19",,,,"Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936248,Plmn=1;ENBCUCPFunction=460-11_936248,Plmn=2",,,,,,1,1
ITBBU,441601,7906299,936248,27,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_4G河源龙川_赤光礤乐RRU3,460-11,460-11;460-01,874.2,5,10M,455,9992,FDD,0,1,0,5,1,8.150.24.188,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,90,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.24.188,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CULTE=1,CUEUtranCellFDDLTE=27","ENBDUFunction=460-11_936248,DULTE=1,DUEUtranCellFDDLTE=27","ENBDUFunction=460-11_936248,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=27-0","SupportFunction=1,SectorFunction=SF_62",,,,"Equipment=1,RfLink=46;Equipment=1,RfLink=45;Equipment=1,RfLink=47;Equipment=1,RfLink=48",,,,"Equipment=1,ReplaceableUnit=62",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936248,Plmn=1;ENBCUCPFunction=460-11_936248,Plmn=2",,,,,,1,1
ITBBU,441601,7906299,936248,26,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_4G河源龙川_赤光礤乐RRU2,460-11,460-11;460-01,874.2,5,10M,271,9992,FDD,0,1,0,5,1,8.150.24.188,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,66,50.0,46.9,19.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.24.188,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CULTE=1,CUEUtranCellFDDLTE=26","ENBDUFunction=460-11_936248,DULTE=1,DUEUtranCellFDDLTE=26","ENBDUFunction=460-11_936248,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=26-0","SupportFunction=1,SectorFunction=SF_61",,,,"Equipment=1,RfLink=41;Equipment=1,RfLink=42;Equipment=1,RfLink=43;Equipment=1,RfLink=44",,,,"Equipment=1,ReplaceableUnit=61",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936248,Plmn=1;ENBCUCPFunction=460-11_936248,Plmn=2",,,,,,1,1
ITBBU,441601,7906299,936248,25,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_4G河源龙川_赤光礤乐RRU1,460-11,460-11;460-01,874.2,5,10M,459,9992,FDD,0,1,0,5,1,8.150.24.188,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,84,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,,200,8.150.24.188,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CULTE=1,CUEUtranCellFDDLTE=25","ENBDUFunction=460-11_936248,DULTE=1,DUEUtranCellFDDLTE=25","ENBDUFunction=460-11_936248,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=25-0","SupportFunction=1,SectorFunction=SF_60",,,,"Equipment=1,RfLink=40;Equipment=1,RfLink=39;Equipment=1,RfLink=38;Equipment=1,RfLink=37",,,,"Equipment=1,ReplaceableUnit=60",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936248,Plmn=1;ENBCUCPFunction=460-11_936248,Plmn=2",,,,,,1,1
ITBBU,441601,7906356,936308,22,市区埔前支局5GBBU_30,市区埔前支局5GBBU_30,GO_N5_4G河源市区_坪围高速RRU1,460-11,460-11,874.2,5,10M,283,10158,FDD,0,1,0,5,1,42.50.51.22,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,822,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,4.0;0.0;0.0;4.0,200,42.50.51.22,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936308,ENBDUFunction=460-11_936308,"ENBCUCPFunction=460-11_936308,CULTE=1,CUEUtranCellFDDLTE=22","ENBDUFunction=460-11_936308,DULTE=1,DUEUtranCellFDDLTE=22","ENBDUFunction=460-11_936308,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=22-0","SupportFunction=1,SectorFunction=SF_7",,,,"Equipment=1,RfLink=25;Equipment=1,RfLink=28;Equipment=1,RfLink=27;Equipment=1,RfLink=26",,,,"Equipment=1,ReplaceableUnit=57",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936308,Plmn=1",,,,,,1,1
ITBBU,441601,7906356,936308,23,市区埔前支局5GBBU_30,市区埔前支局5GBBU_30,GO_N5_4G河源市区_坪围高速RRU2,460-11,460-11,874.2,5,10M,347,10158,FDD,0,1,0,5,1,42.50.51.22,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,828,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0;0.0;0.0,200,42.50.51.22,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936308,ENBDUFunction=460-11_936308,"ENBCUCPFunction=460-11_936308,CULTE=1,CUEUtranCellFDDLTE=23","ENBDUFunction=460-11_936308,DULTE=1,DUEUtranCellFDDLTE=23","ENBDUFunction=460-11_936308,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=23-0","SupportFunction=1,SectorFunction=SF_8",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=31;Equipment=1,RfLink=32;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936308,Plmn=1",,,,,,1,1
ITBBU,441601,7906356,936308,24,市区埔前支局5GBBU_30,市区埔前支局5GBBU_30,GO_N5_4G河源市区_坪围高速RRU3,460-11,460-11,874.2,5,10M,399,10158,FDD,0,1,0,5,1,42.50.51.22,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,696,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0;0.0;0.0,200,42.50.51.22,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936308,ENBDUFunction=460-11_936308,"ENBCUCPFunction=460-11_936308,CULTE=1,CUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936308,DULTE=1,DUEUtranCellFDDLTE=24","ENBDUFunction=460-11_936308,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=24-0","SupportFunction=1,SectorFunction=SF_9",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=35;Equipment=1,RfLink=36;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936308,Plmn=1",,,,,,1,1
