ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,enbci,cgi,mcc,mnc,plmn,earfcnDl,frequency,freqBandInd,pci,tac,cellSize,cellRSPortNum,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,mimVersion,mimVersion_8,mimVersion_Range,connectionState,maintainState,administrativeState,ranShareSwitch,networkingMode,ipAddress,refENBFunctionNBIoT,refEUtranCellNBIoT,refECellEquipFunc,refPlmn,rfAppMode,refRfDevice,refBpDevice,rruNames,rruName_5,rruRadioMode,bbuName,functionMode,fiberNum,fiberRate,fiberCascade,McDeviceSet,ccName,aauUnitNum,vbpUnitNum,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,plmnIdList
SDR,441652,542498,542498,80,东源仙塘新局LBBU11(原C网BBU:218-东源仙塘新局(东源胜业苑)),ENBFunctionNBIoT,东源仙塘新局F_800M(CL双模)_0（工程）,542498-80,460-11-542498-80,460,11,460-11,869.3,869.3,5,246,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.74,ENBFunctionNBIoT=542498,"ENBFunctionNBIoT=542498,EUtranCellNBIoT=5","ENBFunctionNBIoT=542498,ECellEquipmentFunctionNB=1","Operator=1,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409097,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542498,542498,86,东源仙塘新局LBBU11(原C网BBU:218-东源仙塘新局(东源胜业苑)),ENBFunctionNBIoT,东源蝴蝶岭F_NB(CL双模)_0（工程）,542498-86,460-11-542498-86,460,11,460-11,869.5,869.5,5,420,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.74,ENBFunctionNBIoT=542498,"ENBFunctionNBIoT=542498,EUtranCellNBIoT=17","ENBFunctionNBIoT=542498,ECellEquipmentFunctionNB=7","Operator=1,Plmn=1",0,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542498,542498,87,东源仙塘新局LBBU11(原C网BBU:218-东源仙塘新局(东源胜业苑)),ENBFunctionNBIoT,东源蝴蝶岭F_NB(CL双模)_1（工程）,542498-87,460-11-542498-87,460,11,460-11,869.1,869.1,5,421,33907,1,1,18.4,18.4,7.6,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.74,ENBFunctionNBIoT=542498,"ENBFunctionNBIoT=542498,EUtranCellNBIoT=18","ENBFunctionNBIoT=542498,ECellEquipmentFunctionNB=8","Operator=1,Plmn=1",0,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540763,540763,83,连平忠信嘉州宾馆LF,ENBFunctionNBIoT,连平忠信嘉州宾馆LF_NB_0（工程）,540763-83,460-11-540763-83,460,11,460-11,869.5,869.5,5,3,33919,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.4,ENBFunctionNBIoT=540763,"ENBFunctionNBIoT=540763,EUtranCellNBIoT=18","ENBFunctionNBIoT=540763,ECellEquipmentFunctionNB=7","Operator=2,Plmn=1",0,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542424,542424,80,东源义合中洞F_800M（工程）,ENBFunctionNBIoT,东源义合中洞F_NB_0（工程）,542424-80,460-11-542424-80,460,11,460-11,869.5,869.5,5,474,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.70,ENBFunctionNBIoT=542424,"ENBFunctionNBIoT=542424,EUtranCellNBIoT=16","ENBFunctionNBIoT=542424,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541020,541020,80,市区埔前岭背坑F,ENBFunctionNBIoT,市区埔前竹墩TF_NB_0（工程）,541020-80,460-11-541020-80,460,11,460-11,869.5,869.5,5,372,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.9.136,ENBFunctionNBIoT=541020,"ENBFunctionNBIoT=541020,EUtranCellNBIoT=16","ENBFunctionNBIoT=541020,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,542454,542454,84,紫金临江支局BBU12_800M（工程）,紫金临江支局BBU12_800M（工程）,河源江东新区产业园北F_NB_0-XJ,542454-84,460-11-542454-84,460,11,460-11,869.1,869.1,5,480,33910,1,1,46.0,46.0,35.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.23.10,ENBFunctionNBIoT=542454,"ENBFunctionNBIoT=542454,EUtranCellNBIoT=19","ENBFunctionNBIoT=542454,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540808,540808,80,紫金龙腾F,紫金龙腾F,紫金龙腾F_800M_0（工程）,540808-80,460-11-540808-80,460,11,460-11,869.5,869.5,5,480,33912,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.147,ENBFunctionNBIoT=540808,"ENBFunctionNBIoT=540808,EUtranCellNBIoT=7","ENBFunctionNBIoT=540808,ECellEquipmentFunctionNB=0","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540808,540808,81,紫金龙腾F,紫金龙腾F,紫金龙腾F_800M_1（工程）,540808-81,460-11-540808-81,460,11,460-11,869.5,869.5,5,481,33912,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.147,ENBFunctionNBIoT=540808,"ENBFunctionNBIoT=540808,EUtranCellNBIoT=8","ENBFunctionNBIoT=540808,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540808,540808,82,紫金龙腾F,紫金龙腾F,紫金龙腾F_800M_2（工程）,540808-82,460-11-540808-82,460,11,460-11,869.5,869.5,5,482,33912,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.147,ENBFunctionNBIoT=540808,"ENBFunctionNBIoT=540808,EUtranCellNBIoT=9","ENBFunctionNBIoT=540808,ECellEquipmentFunctionNB=2","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542637,542637,80,东源灯塔下围二LBBU1（双模）,ENBFunctionNBIoT,东源灯塔下围二F_NB(CL双模)_0（工程）,542637-80,460-11-542637-80,460,11,460-11,869.3,869.3,5,480,33915,1,1,40.0,40.0,29.2,V6.10.10.00,V6.10.10,V6.10.10.00,1,0,5,1,3,8.150.18.28,ENBFunctionNBIoT=542637,"ENBFunctionNBIoT=542637,EUtranCellNBIoT=10","ENBFunctionNBIoT=542637,ECellEquipmentFunctionNB=1","Operator=1,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1_A,20490,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542637,542637,81,东源灯塔下围二LBBU1（双模）,ENBFunctionNBIoT,东源热水高速T_NB_0（工程）,542637-81,460-11-542637-81,460,11,460-11,869.5,869.5,5,408,33918,1,1,40.0,40.0,29.2,V6.10.10.00,V6.10.10,V6.10.10.00,1,0,5,1,3,8.150.18.28,ENBFunctionNBIoT=542637,"ENBFunctionNBIoT=542637,EUtranCellNBIoT=20","ENBFunctionNBIoT=542637,ECellEquipmentFunctionNB=2","Operator=1,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1_A,20490,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542535,542535,84,东源下围新村LF_800M（工程）,东源下围新村LF_800M（工程）,东源冷水桥F_NB_0（工程）,542535-84,460-11-542535-84,460,11,460-11,869.1,869.1,5,442,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.18.26,ENBFunctionNBIoT=542535,"ENBFunctionNBIoT=542535,EUtranCellNBIoT=11","ENBFunctionNBIoT=542535,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541339,541339,82,东源叶潭LF,ENBFunctionNBIoT,东源叶潭LF_NB_2（工程）,541339-82,460-11-541339-82,460,11,460-11,869.3,869.3,5,397,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.18.140,ENBFunctionNBIoT=541339,"ENBFunctionNBIoT=541339,EUtranCellNBIoT=6","ENBFunctionNBIoT=541339,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541146,541146,81,和平林寨支局F,ENBFunctionNBIoT,和平林寨LF_NB_0（工程）,541146-81,460-11-541146-81,460,11,460-11,869.1,869.1,5,268,33917,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.22.4,ENBFunctionNBIoT=541146,"ENBFunctionNBIoT=541146,EUtranCellNBIoT=17","ENBFunctionNBIoT=541146,ECellEquipmentFunctionNB=8","Operator=2,Plmn=1",0,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541146,541146,80,和平林寨支局F,ENBFunctionNBIoT,和平林寨楼镇村YF_NB_0（工程）,541146-80,460-11-541146-80,460,11,460-11,869.5,869.5,5,309,33917,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.22.4,ENBFunctionNBIoT=541146,"ENBFunctionNBIoT=541146,EUtranCellNBIoT=16","ENBFunctionNBIoT=541146,ECellEquipmentFunctionNB=7","Operator=2,Plmn=1",0,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPQ0,20527,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542535,542535,85,东源下围新村LF_800M（工程）,东源下围新村LF_800M（工程）,东源冷水桥F_NB_1（工程）,542535-85,460-11-542535-85,460,11,460-11,869.3,869.3,5,443,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.18.26,ENBFunctionNBIoT=542535,"ENBFunctionNBIoT=542535,EUtranCellNBIoT=12","ENBFunctionNBIoT=542535,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542498,542498,82,东源仙塘新局LBBU11(原C网BBU:218-东源仙塘新局(东源胜业苑)),ENBFunctionNBIoT,东源胜业苑F_800M(CL双模)_1（工程）,542498-82,460-11-542498-82,460,11,460-11,869.3,869.3,5,77,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.74,ENBFunctionNBIoT=542498,"ENBFunctionNBIoT=542498,EUtranCellNBIoT=7","ENBFunctionNBIoT=542498,ECellEquipmentFunctionNB=3","Operator=1,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409097,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541146,541146,83,和平林寨支局F,ENBFunctionNBIoT,和平林寨LF_NB_2（工程）,541146-83,460-11-541146-83,460,11,460-11,869.5,869.5,5,267,33917,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.22.4,ENBFunctionNBIoT=541146,"ENBFunctionNBIoT=541146,EUtranCellNBIoT=19","ENBFunctionNBIoT=541146,ECellEquipmentFunctionNB=10","Operator=2,Plmn=1",0,"Equipment=1,Rack=60,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540701,540701,80,东源仙塘华益陶瓷厂F,ENBFunctionNBIoT,东源仙塘华益陶瓷厂F_NB_0（工程）,540701-80,460-11-540701-80,460,11,460-11,869.3,869.3,5,66,33908,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.7,ENBFunctionNBIoT=540701,"ENBFunctionNBIoT=540701,EUtranCellNBIoT=20","ENBFunctionNBIoT=540701,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542498,542498,88,东源仙塘新局LBBU11(原C网BBU:218-东源仙塘新局(东源胜业苑)),ENBFunctionNBIoT,东源蝴蝶岭F_NB(CL双模)_2（工程）,542498-88,460-11-542498-88,460,11,460-11,869.3,869.3,5,422,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.74,ENBFunctionNBIoT=542498,"ENBFunctionNBIoT=542498,EUtranCellNBIoT=19","ENBFunctionNBIoT=542498,ECellEquipmentFunctionNB=9","Operator=1,Plmn=1",0,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541340,541340,82,东源新回龙支局F,ENBFunctionNBIoT,东源新回龙径尾YF_NB_0（工程）,541340-82,460-11-541340-82,460,11,460-11,869.5,869.5,5,132,33915,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.91,ENBFunctionNBIoT=541340,"ENBFunctionNBIoT=541340,EUtranCellNBIoT=17","ENBFunctionNBIoT=541340,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542498,542498,83,东源仙塘新局LBBU11(原C网BBU:218-东源仙塘新局(东源胜业苑)),ENBFunctionNBIoT,东源胜业苑F_800M(CL双模)_2（工程）,542498-83,460-11-542498-83,460,11,460-11,869.5,869.5,5,273,33907,1,1,31.0,31.0,20.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.74,ENBFunctionNBIoT=542498,"ENBFunctionNBIoT=542498,EUtranCellNBIoT=8","ENBFunctionNBIoT=542498,ECellEquipmentFunctionNB=4","Operator=1,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409097,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,540917,540917,82,和平大坝支局F,ENBFunctionNBIoT,和平大坝支局F_NB_2（工程）,540917-82,460-11-540917-82,460,11,460-11,869.3,869.3,5,359,33918,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.22.131,ENBFunctionNBIoT=540917,"ENBFunctionNBIoT=540917,EUtranCellNBIoT=22","ENBFunctionNBIoT=540917,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542571,542571,82,连平三角阳江村F_800M（工程）,ENBFunctionNBIoT,连平三角白石_NB_0（工程）,542571-82,460-11-542571-82,460,11,460-11,869.3,869.3,5,480,33919,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.51,ENBFunctionNBIoT=542571,"ENBFunctionNBIoT=542571,EUtranCellNBIoT=22","ENBFunctionNBIoT=542571,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542498,542498,81,东源仙塘新局LBBU11(原C网BBU:218-东源仙塘新局(东源胜业苑)),ENBFunctionNBIoT,东源胜业苑F_800M(CL双模)_0（工程）,542498-81,460-11-542498-81,460,11,460-11,869.1,869.1,5,76,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.74,ENBFunctionNBIoT=542498,"ENBFunctionNBIoT=542498,EUtranCellNBIoT=6","ENBFunctionNBIoT=542498,ECellEquipmentFunctionNB=2","Operator=1,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409097,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542571,542571,83,连平三角阳江村F_800M（工程）,ENBFunctionNBIoT,连平三角白石_NB_1（工程）,542571-83,460-11-542571-83,460,11,460-11,869.5,869.5,5,481,33919,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.51,ENBFunctionNBIoT=542571,"ENBFunctionNBIoT=542571,EUtranCellNBIoT=23","ENBFunctionNBIoT=542571,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540701,540701,82,东源仙塘华益陶瓷厂F,ENBFunctionNBIoT,东源仙塘华益陶瓷厂F_NB_2（工程）,540701-82,460-11-540701-82,460,11,460-11,869.3,869.3,5,68,33908,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.14.7,ENBFunctionNBIoT=540701,"ENBFunctionNBIoT=540701,EUtranCellNBIoT=22","ENBFunctionNBIoT=540701,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541077,541077,80,紫金古竹2F,ENBFunctionNBIoT,紫金古竹2F_NB_0（工程）,541077-80,460-11-541077-80,460,11,460-11,869.5,869.5,5,486,33910,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.19.5,ENBFunctionNBIoT=541077,"ENBFunctionNBIoT=541077,EUtranCellNBIoT=16","ENBFunctionNBIoT=541077,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
