ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,enbci,cgi,plmn,frequency,freqBandInd,pci,tac,aauName,aauName_5,vbpName,vswName,aauType,vbpType,vswType,mimVersion,mimVersion_8,mimVersion_Range,cellSize,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,rfAppMode,operState,availStatus,connectionState,maintainState,networkingMode,ipAddress,administrativeState,ranShareSwitch,refENBCUCPFunction,refENBCUUPFunction,refENBDUFunction,refCUEUtranCellNBIoT,refDUEUtranCellNBIoT,refECellEquipmentFunctionNB,refSectorFunction,refAauTxRxGroup,refIrRruTxRxGroup,refPrruTxRxGroup,refTxRfLink,refReplaceableUnit_Aau,refReplaceableUnit_IrRru,refReplaceableUnit_Prru,refReplaceableUnit_rru,name_Aau,name_IrRru,name_Prru,name_rru,aauNames,refBpPoolFunction,refReplaceableUnit_bbu,vbpNames,refReplaceableUnit_vsw,functionMode_bbu,refSubRack,subRackType,cellRSPortNum,earfcnDl,aauUnitNum,vbpUnitNum,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,plmnIdList
ITBBU,441601,7906373,936326,81,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_临江垃圾处理厂基站01NBRRU2,936326-81,460-11-936326-81,460-11,869.1,5,417,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_15",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17",,,,"Equipment=1,ReplaceableUnit=55;Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906254,936199,80,连平忠信绣缎支局5GBBU_2,连平忠信绣缎支局5GBBU_2,GO_N5_河源连平_绣缎建民村二NBRRU1,936199-80,460-11-936199-80,460-11,869.5,5,325,33919,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.162,5,1,ENBCUCPFunction=460-11_936199,ENBCUUPFunction=460-11_936199,ENBDUFunction=460-11_936199,"ENBCUCPFunction=460-11_936199,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936199,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936199,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906254,936199,81,连平忠信绣缎支局5GBBU_2,连平忠信绣缎支局5GBBU_2,GO_N5_河源连平_绣缎建民村二NBRRU2,936199-81,460-11-936199-81,460-11,869.1,5,326,33919,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.162,5,1,ENBCUCPFunction=460-11_936199,ENBCUUPFunction=460-11_936199,ENBDUFunction=460-11_936199,"ENBCUCPFunction=460-11_936199,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936199,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936199,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906254,936199,82,连平忠信绣缎支局5GBBU_2,连平忠信绣缎支局5GBBU_2,GO_N5_河源连平_绣缎建民村二NBRRU3,936199-82,460-11-936199-82,460-11,869.3,5,327,33919,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.162,5,1,ENBCUCPFunction=460-11_936199,ENBCUUPFunction=460-11_936199,ENBDUFunction=460-11_936199,"ENBCUCPFunction=460-11_936199,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936199,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936199,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906254,936199,85,连平忠信绣缎支局5GBBU_2,连平忠信绣缎支局5GBBU_2,GO_N5_河源连平_绣缎民主-2NBRRU3,936199-85,460-11-936199-85,460-11,869.3,5,180,33919,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.162,5,1,ENBCUCPFunction=460-11_936199,ENBCUUPFunction=460-11_936199,ENBDUFunction=460-11_936199,"ENBCUCPFunction=460-11_936199,CUNBIOT=1,CUEUtranCellNBIoT=85","ENBDUFunction=460-11_936199,DUNBIOT=1,DUEUtranCellNBIoT=85","ENBDUFunction=460-11_936199,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=85-0-0-0","SupportFunction=1,SectorFunction=SF_16",,,,"Equipment=1,RfLink=22;Equipment=1,RfLink=21",,,,"Equipment=1,ReplaceableUnit=56;Equipment=1,ReplaceableUnit=56",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906254,936199,83,连平忠信绣缎支局5GBBU_2,连平忠信绣缎支局5GBBU_2,GO_N5_河源连平_绣缎民主-2NBRRU1,936199-83,460-11-936199-83,460-11,869.5,5,178,33919,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.162,5,1,ENBCUCPFunction=460-11_936199,ENBCUUPFunction=460-11_936199,ENBDUFunction=460-11_936199,"ENBCUCPFunction=460-11_936199,CUNBIOT=1,CUEUtranCellNBIoT=83","ENBDUFunction=460-11_936199,DUNBIOT=1,DUEUtranCellNBIoT=83","ENBDUFunction=460-11_936199,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=83-0-0-0","SupportFunction=1,SectorFunction=SF_14",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14",,,,"Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906254,936199,84,连平忠信绣缎支局5GBBU_2,连平忠信绣缎支局5GBBU_2,GO_N5_河源连平_绣缎民主-2NBRRU2,936199-84,460-11-936199-84,460-11,869.1,5,179,33919,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.162,5,1,ENBCUCPFunction=460-11_936199,ENBCUUPFunction=460-11_936199,ENBDUFunction=460-11_936199,"ENBCUCPFunction=460-11_936199,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_936199,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_936199,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_15",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17",,,,"Equipment=1,ReplaceableUnit=55;Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906373,936326,83,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_十里东岸维也纳酒店NBRRU1,936326-83,460-11-936326-83,460-11,869.5,5,102,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=83","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=83","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=83-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906373,936326,84,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_十里东岸维也纳酒店NBRRU2,936326-84,460-11-936326-84,460-11,869.1,5,98,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906373,936326,80,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_临江垃圾处理厂基站01NBRRU1,936326-80,460-11-936326-80,460-11,869.5,5,416,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_14",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14",,,,"Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906373,936326,85,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_十里东岸维也纳酒店NBRRU3,936326-85,460-11-936326-85,460-11,869.3,5,97,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=85","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=85","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=85-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906373,936326,86,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_观山悦NBRRU1,936326-86,460-11-936326-86,460-11,869.5,5,21,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=86","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=86","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=86-0-0-0","SupportFunction=1,SectorFunction=SF_17",,,,"Equipment=1,RfLink=25;Equipment=1,RfLink=26",,,,"Equipment=1,ReplaceableUnit=57;Equipment=1,ReplaceableUnit=57",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906373,936326,87,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_观山悦NBRRU2,936326-87,460-11-936326-87,460-11,869.1,5,22,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=87","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=87","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=87-0-0-0","SupportFunction=1,SectorFunction=SF_18",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58;Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906373,936326,88,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_观山悦NBRRU3,936326-88,460-11-936326-88,460-11,869.3,5,23,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=88","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=88","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=88-0-0-0","SupportFunction=1,SectorFunction=SF_19",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59;Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906373,936326,89,市区临江支局5GBBU_25,市区临江支局5GBBU_25,GO_N5_河源市区_观山悦NBRRU4,936326-89,460-11-936326-89,460-11,869.5,5,20,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.18.41,5,1,ENBCUCPFunction=460-11_936326,ENBCUUPFunction=460-11_936326,ENBDUFunction=460-11_936326,"ENBCUCPFunction=460-11_936326,CUNBIOT=1,CUEUtranCellNBIoT=89","ENBDUFunction=460-11_936326,DUNBIOT=1,DUEUtranCellNBIoT=89","ENBDUFunction=460-11_936326,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=89-0-0-0","SupportFunction=1,SectorFunction=SF_20",,,,"Equipment=1,RfLink=38;Equipment=1,RfLink=37",,,,"Equipment=1,ReplaceableUnit=60;Equipment=1,ReplaceableUnit=60",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
