ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,plmn,plmnIdList,frequency,freqBandInd,bandWidth,pci,tac,radioMode,isMultiCP,connectionState,maintainState,administrativeState,ranShareSwitch,ipAddress,mimVersion_full,mimVersion,mimVersion_8,sceneCfg,cellCapaLeveInd,cellSize,rootSequenceIndex,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,paForDTCH,pb,networkingMode,antMapDlSeq,antMapUlSeq,rfAppMode,refEUtranCell,refENBFunction,refPlmn_enb,refPlmn,refECellEquipFunc,endcAnchorImmciSwch,earfcn,enDcSwch,ENBFunctionId,cellRSPortNum,refRfDevice,refBpDevice,rruNames,rruName_5,rruRadioMode,bbuName,functionMode,fiberNum,fiberRate,fiberCascade,McDeviceSet,ccName,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,aauUnitNum,vbpUnitNum
SDR,441652,541064,541064,17,紫金蓝塘南山接入网_LBBU2,紫金蓝塘南山接入网LBBU2,紫金蓝塘南山_800M_1,460-11,460-11;460-01,874.2,5,10M,213,33805,FDD,0,1,0,5,1,8.150.19.143,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,640,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541064,EUtranCellFDD=5",ENBFunctionFDD=541064,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541064,ECellEquipmentFunction=5",0,874.2,0,541064,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541064,541064,18,紫金蓝塘南山接入网_LBBU2,紫金蓝塘南山接入网LBBU2,紫金蓝塘南山_800M_2,460-11,460-11;460-01,874.2,5,10M,215,33805,FDD,0,1,0,5,1,8.150.19.143,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,640,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541064,EUtranCellFDD=6",ENBFunctionFDD=541064,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541064,ECellEquipmentFunction=6",0,874.2,0,541064,1,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541226,541226,51,龙川麻布岗岗下F,龙川麻布岗岗下F,龙川麻布岗岗下F_0_LT,460-11,460-11;460-01,1870.0,3,20M,460,9992,FDD,0,1,0,5,1,8.150.20.133,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,320,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541226,EUtranCellFDD=101",ENBFunctionFDD=541226,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541226,ECellEquipmentFunction=101",0,1870.0,0,541226,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN1A,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541252,541252,51,龙川紫市支局F,龙川紫市支局F,龙川紫市新南YF_0,460-11,460-11;460-01,1850.0,3,20M,0,9908,FDD,0,1,0,5,1,8.150.16.61,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,236,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541252,EUtranCellFDD=4",ENBFunctionFDD=541252,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541252,ECellEquipmentFunction=4",0,1850.0,0,541252,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,5,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541353,541353,50,市区上角支局室外站载波聚合F,市区上角支局室外站载波聚合F,市区上角支局室外站载波聚合(1.8G)F_2,460-11,460-11;460-01,1870.0,3,20M,113,33797,FDD,0,1,0,5,1,8.150.11.166,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,544,49.0,45.9,12.2,4,0,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541353,EUtranCellFDD=3",ENBFunctionFDD=541353,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541353,ECellEquipmentFunction=3",0,1870.0,0,541353,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540840,540840,1,东源东江中学LF,东源东江中学LF,东源实验中学（2.1G）F_1_B1,460-11,460-11;460-01,2120.0,1,20M,62,33806,FDD,0,1,0,5,1,8.150.14.17,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,148,49.0,45.9,12.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540840,EUtranCellFDD=5",ENBFunctionFDD=540840,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540840,ECellEquipmentFunction=5",0,2120.0,0,540840,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,541252,541252,52,龙川紫市支局F,龙川紫市支局F,龙川紫市新南YF_1,460-11,460-11;460-01,1850.0,3,20M,151,9908,FDD,0,1,0,5,1,8.150.16.61,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,236,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541252,EUtranCellFDD=5",ENBFunctionFDD=541252,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541252,ECellEquipmentFunction=5",0,1850.0,0,541252,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,5,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541265,541265,18,市区邮政局YF,市区邮政局YF,市区广源楼F_800M_2（工程）,460-11,460-11,874.2,5,10M,176,33798,FDD,0,1,0,5,1,8.150.3.150,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,350,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541265,EUtranCellFDD=6",ENBFunctionFDD=541265,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=541265,ECellEquipmentFunction=6",0,874.2,0,541265,1,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540741,540741,149,市区石坪F,市区石坪F,市区石坪F_1_LT,460-11,460-11;460-01,1850.0,3,20M,496,33798,FDD,0,1,0,5,1,8.150.10.131,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,648,46.0,42.9,9.2,4,0,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540741,EUtranCellFDD=102",ENBFunctionFDD=540741,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540741,ECellEquipmentFunction=102",0,1850.0,0,540741,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541265,541265,17,市区邮政局YF,市区邮政局YF,市区广源楼F_800M_1（工程）,460-11,460-11,874.2,5,10M,175,33798,FDD,0,1,0,5,1,8.150.3.150,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,350,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541265,EUtranCellFDD=5",ENBFunctionFDD=541265,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=541265,ECellEquipmentFunction=5",0,874.2,0,541265,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541265,541265,16,市区邮政局YF,市区邮政局YF,市区广源楼F_800M_0（工程）,460-11,460-11,874.2,5,10M,174,33798,FDD,0,1,0,5,1,8.150.3.150,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,350,49.0,48.9,18.2,4,0,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541265,EUtranCellFDD=4",ENBFunctionFDD=541265,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=541265,ECellEquipmentFunction=4",0,874.2,0,541265,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541251,541251,16,龙川黄布支局F,龙川黄布支局F,龙川黄布支局F_800M_0（工程）,460-11,460-11;460-01,874.2,5,10M,127,9908,FDD,0,1,0,5,1,8.150.16.60,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,60,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541251,EUtranCellFDD=4",ENBFunctionFDD=541251,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541251,ECellEquipmentFunction=4",0,874.2,0,541251,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541251,541251,17,龙川黄布支局F,龙川黄布支局F,龙川黄布支局F_800M_1（工程）,460-11,460-11;460-01,874.2,5,10M,128,9908,FDD,0,1,0,5,1,8.150.16.60,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,60,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541251,EUtranCellFDD=5",ENBFunctionFDD=541251,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541251,ECellEquipmentFunction=5",0,874.2,0,541251,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,542674,542674,0,龙川火车站新局BBU38,龙川火车站新局BBU38,龙川金泰沐足1-3楼有源室分F_0,460-11,460-11;460-01,2120.0,1,20M,226,33808,FDD,0,1,0,5,1,8.150.16.97,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,4,732,23.0,22.9,-10.8,4,0,3,1;1;0;0,1;1;0;0,3,"ENBFunctionFDD=542674,EUtranCellFDD=1",ENBFunctionFDD=542674,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542674,ECellEquipmentFunction=1",0,2120.0,0,542674,1,"Equipment=1,Rack=61,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=62,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=63,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=64,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=65,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=66,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=67,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=68,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=69,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=70,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=71,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=72,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=73,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A),R8108,"16,16,16,16,16,16,16,16,16,16,16,16,16",BPN0A,4104,3,10,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,13,1
SDR,441651,542674,542674,2,龙川火车站新局BBU38,龙川火车站新局BBU38,龙川义乌小商品市场3楼有源室分_2,460-11,460-11;460-01,2120.0,1,20M,436,33808,FDD,0,1,0,5,1,8.150.16.97,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,4,260,23.0,22.9,-10.8,4,0,3,1;1;0;0,1;1;0;0,3,"ENBFunctionFDD=542674,EUtranCellFDD=3",ENBFunctionFDD=542674,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542674,ECellEquipmentFunction=3",0,2120.0,0,542674,1,"Equipment=1,Rack=109,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=110,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=111,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=112,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=113,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=114,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=115,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=116,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=117,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=118,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=119,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=120,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=121,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=122,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A),R8108,"16,16,16,16,16,16,16,16,16,16,16,16,16,16",BPN0A,4104,3,10,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,14,1
SDR,441651,542674,542674,1,龙川火车站新局BBU38,龙川火车站新局BBU38,龙川义乌小商品市场1-2楼有源室分_1,460-11,460-11;460-01,2120.0,1,20M,486,33808,FDD,0,1,0,5,1,8.150.16.97,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,4,260,23.0,22.9,-10.8,4,0,3,1;1;0;0,1;1;0;0,3,"ENBFunctionFDD=542674,EUtranCellFDD=2",ENBFunctionFDD=542674,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542674,ECellEquipmentFunction=2",0,2120.0,0,542674,1,"Equipment=1,Rack=100,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=101,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=102,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=103,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=104,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=105,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=106,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=107,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=108,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=84,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=85,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=86,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=87,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=88,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=89,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=90,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=91,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=92,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=93,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=94,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=95,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=96,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=97,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=98,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=99,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A),R8108,"16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16",BPN0A,4104,3,10,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,25,1
SDR,441651,542696,542696,19,市区火车站局_LBBU35,市区火车站局LBBU35,市区白岭头馒头山F_800M_0（工程）,460-11,460-11,874.2,5,10M,311,33798,FDD,0,1,0,5,1,8.150.3.159,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,18.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542696,EUtranCellFDD=7",ENBFunctionFDD=542696,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=542696,ECellEquipmentFunction=7",0,874.2,0,542696,1,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN2,20481,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540743,540743,51,市区银龙LF,市区银龙LF,市区中兴基地宿舍2栋室分F_0_B3,460-11,460-11;460-01,1870.0,3,20M,400,33802,FDD,0,1,0,5,1,8.150.16.131,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,651,49.0,45.9,12.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540743,EUtranCellFDD=7",ENBFunctionFDD=540743,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540743,ECellEquipmentFunction=7",0,1870.0,0,540743,1,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540840,540840,0,东源东江中学LF,东源东江中学LF,东源实验中学（2.1G）F_0_B1,460-11,460-11;460-01,2120.0,1,20M,39,33806,FDD,0,1,0,5,1,8.150.14.17,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,476,49.0,48.9,15.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540840,EUtranCellFDD=4",ENBFunctionFDD=540840,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540840,ECellEquipmentFunction=4",0,2120.0,0,540840,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,542696,542696,18,市区火车站局_LBBU35,市区火车站局LBBU35,市区光明小学F_800M_2（工程）,460-11,460-11,874.2,5,10M,245,33798,FDD,0,1,0,5,1,8.150.3.159,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,500,49.0,48.9,18.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542696,EUtranCellFDD=6",ENBFunctionFDD=542696,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=542696,ECellEquipmentFunction=6",0,874.2,0,542696,1,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
